pitch_type,px,pz,des,num,gameday_link,start_speed,spin_dir,spin_rate,pfx_x,pfx_z,type,pitcher_name,event,stand
SL,-0.667,1.412,"In play, no out",19,gid_2016_09_09_lanmlb_miamlb_1,86.9,235.579,692.112,-3.1,2.08,X,Clayton Kershaw,Single,R
SL,-1.006,1.472,Called Strike,20,gid_2016_09_09_lanmlb_miamlb_1,88.1,192.121,1155.104,-1.29,5.95,S,Clayton Kershaw,Strikeout,L
FF,-0.933,3.023,Foul Tip,20,gid_2016_09_09_lanmlb_miamlb_1,93.4,178.891,2420.902,0.24,12.23,S,Clayton Kershaw,Strikeout,L
FF,-1.77,2.84,Foul,20,gid_2016_09_09_lanmlb_miamlb_1,92.4,184.719,2438.866,-1.03,12.38,S,Clayton Kershaw,Strikeout,L
SL,-1.238,1.083,Swinging Strike,20,gid_2016_09_09_lanmlb_miamlb_1,89.4,227.67,663.415,-2.56,2.29,S,Clayton Kershaw,Strikeout,L
FF,-0.664,3.812,Ball,24,gid_2016_09_09_lanmlb_miamlb_1,92,176.583,2418.615,0.74,12.28,B,Clayton Kershaw,Flyout,R
SL,-0.241,3.116,Foul,24,gid_2016_09_09_lanmlb_miamlb_1,85.5,178.67,867.254,0.11,4.66,S,Clayton Kershaw,Flyout,R
CU,0.223,0.957,Ball,24,gid_2016_09_09_lanmlb_miamlb_1,72.7,356.753,1591.116,-0.59,-10.46,B,Clayton Kershaw,Flyout,R
FF,-0.482,2.022,"In play, out(s)",24,gid_2016_09_09_lanmlb_miamlb_1,92.6,171.331,2814.554,2.16,14.09,X,Clayton Kershaw,Flyout,R
FF,-0.378,1.702,Called Strike,25,gid_2016_09_09_lanmlb_miamlb_1,92.3,174.84,2363.814,1.09,12.02,S,Clayton Kershaw,Strikeout,R
CU,1.318,1.671,Ball,25,gid_2016_09_09_lanmlb_miamlb_1,72.8,359.504,1532.866,-0.09,-10.15,B,Clayton Kershaw,Strikeout,R
FF,-0.421,2.59,Called Strike,25,gid_2016_09_09_lanmlb_miamlb_1,93,174.172,2517.73,1.3,12.67,S,Clayton Kershaw,Strikeout,R
SL,-0.118,1.083,Ball,25,gid_2016_09_09_lanmlb_miamlb_1,89.4,206.126,1369.683,-3.15,6.38,B,Clayton Kershaw,Strikeout,R
SL,-0.26,0.047,Ball,25,gid_2016_09_09_lanmlb_miamlb_1,88.9,211.475,1198.918,-3.29,5.33,B,Clayton Kershaw,Strikeout,R
SL,0.081,1.774,Swinging Strike,25,gid_2016_09_09_lanmlb_miamlb_1,88.2,197.5,758.75,-1.21,3.79,S,Clayton Kershaw,Strikeout,R
FF,0.313,3.379,Foul,26,gid_2016_09_09_lanmlb_miamlb_1,92.9,177.794,2671.26,0.52,13.5,S,Clayton Kershaw,Single,L
CU,-0.635,1.173,Swinging Strike,26,gid_2016_09_09_lanmlb_miamlb_1,72.9,0.917,1785.163,0.19,-11.69,S,Clayton Kershaw,Single,L
FF,-1.621,3.435,Ball,26,gid_2016_09_09_lanmlb_miamlb_1,92.9,178.512,2354.587,0.31,11.86,B,Clayton Kershaw,Single,L
SL,-0.253,1.741,Foul,26,gid_2016_09_09_lanmlb_miamlb_1,88.8,198.56,1358.456,-2.27,6.72,S,Clayton Kershaw,Single,L
SL,-0.643,2.32,"In play, no out",26,gid_2016_09_09_lanmlb_miamlb_1,89.1,187.498,1401.034,-0.96,7.24,X,Clayton Kershaw,Single,L
SL,-1.245,2.024,Ball,27,gid_2016_09_09_lanmlb_miamlb_1,87.9,173.112,1189.349,0.76,6.22,B,Clayton Kershaw,Strikeout,R
SL,-0.91,3.82,Swinging Strike,27,gid_2016_09_09_lanmlb_miamlb_1,86.9,195.804,779.785,-1.14,3.97,S,Clayton Kershaw,Strikeout,R
FF,-0.015,4.154,Swinging Strike,27,gid_2016_09_09_lanmlb_miamlb_1,93.2,168.434,2521.928,2.56,12.44,S,Clayton Kershaw,Strikeout,R
CU,-1.075,2.082,Foul,27,gid_2016_09_09_lanmlb_miamlb_1,72.3,1.013,1746.149,0.2,-11.49,S,Clayton Kershaw,Strikeout,R
FF,-1.357,2.791,Ball,27,gid_2016_09_09_lanmlb_miamlb_1,93.5,168.551,2077.216,2.07,10.18,B,Clayton Kershaw,Strikeout,R
SL,-0.84,0.956,Foul,27,gid_2016_09_09_lanmlb_miamlb_1,87.5,215.361,891.372,-2.74,3.82,S,Clayton Kershaw,Strikeout,R
CU,0.637,4.783,Ball,27,gid_2016_09_09_lanmlb_miamlb_1,72.2,354.267,1842.538,-1.2,-12.05,B,Clayton Kershaw,Strikeout,R
SL,-1.206,3.315,Foul Tip,27,gid_2016_09_09_lanmlb_miamlb_1,87.4,209.926,1223.364,-3.28,5.66,S,Clayton Kershaw,Strikeout,R
FF,-1.01,1.075,Ball,5,gid_2016_09_14_lanmlb_nyamlb_1,94.1,179.498,2618.645,0.11,12.97,B,Clayton Kershaw,Groundout,L
FF,-0.402,0.461,Ball,5,gid_2016_09_14_lanmlb_nyamlb_1,93.3,180.625,2755.919,-0.15,13.61,B,Clayton Kershaw,Groundout,L
FF,-0.346,2.686,Called Strike,5,gid_2016_09_14_lanmlb_nyamlb_1,93.2,166.929,2359.598,2.66,11.42,S,Clayton Kershaw,Groundout,L
FF,-0.017,3.133,"In play, out(s)",5,gid_2016_09_14_lanmlb_nyamlb_1,93.6,178.546,2309.481,0.29,11.42,X,Clayton Kershaw,Groundout,L
FF,0.538,2.2,Called Strike,6,gid_2016_09_14_lanmlb_nyamlb_1,94,168.591,2698.81,2.65,13.11,S,Clayton Kershaw,Strikeout,L
CU,-0.883,3.277,Ball,6,gid_2016_09_14_lanmlb_nyamlb_1,73.1,353.966,1789.949,-1.2,-11.45,B,Clayton Kershaw,Strikeout,L
FF,0.564,2.83,Foul,6,gid_2016_09_14_lanmlb_nyamlb_1,93.2,173.982,2483.474,1.29,12.2,S,Clayton Kershaw,Strikeout,L
SL,-0.238,0.825,Swinging Strike,6,gid_2016_09_14_lanmlb_nyamlb_1,91,179.81,1757.531,0.03,8.78,S,Clayton Kershaw,Strikeout,L
FF,-0.743,1.224,Ball,7,gid_2016_09_14_lanmlb_nyamlb_1,94.4,168.346,2214.936,2.24,10.82,B,Clayton Kershaw,Groundout,R
FF,-1.547,2.055,Ball,7,gid_2016_09_14_lanmlb_nyamlb_1,93.6,173.78,2456.211,1.34,12.22,B,Clayton Kershaw,Groundout,R
FF,-0.421,3.042,"In play, out(s)",7,gid_2016_09_14_lanmlb_nyamlb_1,94.2,173.072,2328.909,1.4,11.52,X,Clayton Kershaw,Groundout,R
FF,0.096,1.081,Ball,12,gid_2016_09_14_lanmlb_nyamlb_1,92.6,178.332,3255.985,0.48,16.39,B,Clayton Kershaw,Lineout,R
FF,-0.678,2.272,"In play, out(s)",12,gid_2016_09_14_lanmlb_nyamlb_1,92.2,172.082,2521.081,1.77,12.67,X,Clayton Kershaw,Lineout,R
FF,-0.583,1.541,Called Strike,13,gid_2016_09_14_lanmlb_nyamlb_1,92.6,173.282,2980.994,1.77,15.01,S,Clayton Kershaw,Groundout,R
CU,-0.544,0.622,Ball,13,gid_2016_09_14_lanmlb_nyamlb_1,74.1,1.995,1908.713,0.42,-12.26,B,Clayton Kershaw,Groundout,R
FF,-0.953,1.221,Swinging Strike,13,gid_2016_09_14_lanmlb_nyamlb_1,92.6,167.168,2396.277,2.69,11.77,S,Clayton Kershaw,Groundout,R
CU,-0.115,1.68,"In play, out(s)",13,gid_2016_09_14_lanmlb_nyamlb_1,73,355.004,1671.735,-0.94,-10.77,X,Clayton Kershaw,Groundout,R
FF,0.088,2.803,Called Strike,14,gid_2016_09_14_lanmlb_nyamlb_1,93.9,178.387,2840.752,0.4,14.12,S,Clayton Kershaw,Flyout,L
CU,-0.056,4.182,Ball,14,gid_2016_09_14_lanmlb_nyamlb_1,72.1,358.587,1740.124,-0.28,-11.39,B,Clayton Kershaw,Flyout,L
FF,-0.796,2.806,Foul,14,gid_2016_09_14_lanmlb_nyamlb_1,93.4,173.122,2267.963,1.36,11.25,S,Clayton Kershaw,Flyout,L
SL,0.078,2.16,"In play, out(s)",14,gid_2016_09_14_lanmlb_nyamlb_1,89,171.523,1769.365,1.36,9.08,X,Clayton Kershaw,Flyout,L
FF,-0.442,2.067,Called Strike,18,gid_2016_09_14_lanmlb_nyamlb_1,91.8,170.931,2525.528,2.02,12.62,S,Clayton Kershaw,Groundout,R
CU,0.025,2.233,"In play, out(s)",18,gid_2016_09_14_lanmlb_nyamlb_1,72.7,3.608,1542.594,0.63,-10.01,X,Clayton Kershaw,Groundout,R
FF,-0.029,2.082,"In play, out(s)",19,gid_2016_09_14_lanmlb_nyamlb_1,93.9,170.232,2369.781,2.01,11.63,X,Clayton Kershaw,Groundout,R
FF,-0.811,1.317,Called Strike,20,gid_2016_09_14_lanmlb_nyamlb_1,94.1,174.64,2581.629,1.21,12.87,S,Clayton Kershaw,Strikeout,R
CU,0.08,3.54,Called Strike,20,gid_2016_09_14_lanmlb_nyamlb_1,72.2,354.326,1738.614,-1.12,-11.34,S,Clayton Kershaw,Strikeout,R
FF,1.417,1.499,Ball,20,gid_2016_09_14_lanmlb_nyamlb_1,94.3,169.758,2910.137,2.56,14.15,B,Clayton Kershaw,Strikeout,R
CU,0.121,0.943,Ball,20,gid_2016_09_14_lanmlb_nyamlb_1,75.1,348.157,1530.982,-1.97,-9.47,B,Clayton Kershaw,Strikeout,R
SL,1.038,0.995,Ball,20,gid_2016_09_14_lanmlb_nyamlb_1,91.2,186.17,2163.375,-1.19,10.94,B,Clayton Kershaw,Strikeout,R
SL,0.644,1.698,Swinging Strike,20,gid_2016_09_14_lanmlb_nyamlb_1,90.3,194.437,1535.98,-1.96,7.57,S,Clayton Kershaw,Strikeout,R
FF,-1.134,2.201,Ball,26,gid_2016_09_14_lanmlb_nyamlb_1,92.6,171.238,2679.445,2.08,13.44,B,Clayton Kershaw,Pop Out,L
FF,-0.728,2.824,"In play, out(s)",26,gid_2016_09_14_lanmlb_nyamlb_1,92.1,180.737,2621.58,-0.17,13.39,X,Clayton Kershaw,Pop Out,L
FF,-0.213,2.323,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,93.7,182.972,2517.704,-0.66,12.63,S,Clayton Kershaw,Groundout,L
SL,-0.729,2.071,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,89.3,193.39,729.635,-0.89,3.68,S,Clayton Kershaw,Groundout,L
CU,-0.504,-0.794,Ball,27,gid_2016_09_14_lanmlb_nyamlb_1,73.6,353.993,1593.591,-1.08,-10.36,B,Clayton Kershaw,Groundout,L
FF,-0.877,3.835,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,94.1,172.216,2739.548,1.84,13.44,S,Clayton Kershaw,Groundout,L
SL,-0.363,1.485,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,89.7,206.072,1065.233,-2.41,4.89,S,Clayton Kershaw,Groundout,L
CU,-0.758,2.195,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,72.9,355.564,1595.896,-0.81,-10.48,S,Clayton Kershaw,Groundout,L
SL,-1.439,2.178,Ball,27,gid_2016_09_14_lanmlb_nyamlb_1,89,222.927,627.214,-2.22,2.35,B,Clayton Kershaw,Groundout,L
FF,-0.745,3.338,"In play, out(s)",27,gid_2016_09_14_lanmlb_nyamlb_1,94.7,175.401,2568.352,1.01,12.57,X,Clayton Kershaw,Groundout,L
SL,-0.827,1.889,Foul,28,gid_2016_09_14_lanmlb_nyamlb_1,89.9,210.755,1080.367,-2.87,4.78,S,Clayton Kershaw,Strikeout,R
SL,-1.114,2.442,Swinging Strike,28,gid_2016_09_14_lanmlb_nyamlb_1,86,257.028,508.07,-2.68,0.57,S,Clayton Kershaw,Strikeout,R
CU,-0.112,-2.028,Ball,28,gid_2016_09_14_lanmlb_nyamlb_1,73.8,349.158,1730.772,-2.1,-11.04,B,Clayton Kershaw,Strikeout,R
SL,-0.265,1.354,Called Strike,28,gid_2016_09_14_lanmlb_nyamlb_1,90,197.818,885.075,-1.38,4.27,S,Clayton Kershaw,Strikeout,R
FF,-0.355,0.88,Ball,32,gid_2016_09_14_lanmlb_nyamlb_1,91.7,157.671,2323.455,4.53,11,B,Clayton Kershaw,Field Error,R
FF,0.005,2.416,Foul,32,gid_2016_09_14_lanmlb_nyamlb_1,92.7,166.192,2701.179,3.29,13.34,S,Clayton Kershaw,Field Error,R
FF,-1.105,1.448,Ball,32,gid_2016_09_14_lanmlb_nyamlb_1,93.1,166.34,2581.524,3.09,12.66,B,Clayton Kershaw,Field Error,R
SL,-0.418,3.408,Swinging Strike,32,gid_2016_09_14_lanmlb_nyamlb_1,87.5,187.521,893.208,-0.62,4.67,S,Clayton Kershaw,Field Error,R
SL,-1.018,2.414,Foul,32,gid_2016_09_14_lanmlb_nyamlb_1,88.8,190.889,832.534,-0.83,4.27,S,Clayton Kershaw,Field Error,R
FF,-1.539,3.88,Ball,32,gid_2016_09_14_lanmlb_nyamlb_1,93.4,183.312,1913.824,-0.55,9.51,B,Clayton Kershaw,Field Error,R
SL,-0.642,2.584,"In play, no out",32,gid_2016_09_14_lanmlb_nyamlb_1,86.2,215.047,307.934,-0.95,1.31,X,Clayton Kershaw,Field Error,R
FF,-0.817,1.654,Called Strike,33,gid_2016_09_14_lanmlb_nyamlb_1,92.4,171.592,2227.063,1.67,11.22,S,Clayton Kershaw,Single,R
CU,0.072,1.581,"In play, no out",33,gid_2016_09_14_lanmlb_nyamlb_1,72.4,358.471,1663.299,-0.29,-11.06,X,Clayton Kershaw,Single,R
FF,-0.543,3.737,"In play, out(s)",34,gid_2016_09_14_lanmlb_nyamlb_1,93.1,177.308,2477.183,0.59,12.55,X,Clayton Kershaw,Sac Bunt,L
SL,0.402,2.657,Called Strike,35,gid_2016_09_14_lanmlb_nyamlb_1,89.1,185.86,1233.118,-0.67,6.43,S,Clayton Kershaw,Strikeout,R
CU,-1.033,2.287,Called Strike,35,gid_2016_09_14_lanmlb_nyamlb_1,71.8,357.19,1720.162,-0.57,-11.6,S,Clayton Kershaw,Strikeout,R
FF,0.945,0.687,Ball In Dirt,35,gid_2016_09_14_lanmlb_nyamlb_1,94.6,179.747,2884.396,0.06,14.38,B,Clayton Kershaw,Strikeout,R
CU,-0.247,4.411,Ball,35,gid_2016_09_14_lanmlb_nyamlb_1,72.8,354.245,1739.928,-1.14,-11.35,B,Clayton Kershaw,Strikeout,R
SL,0.111,3.401,Swinging Strike,35,gid_2016_09_14_lanmlb_nyamlb_1,87.6,168.221,763.736,0.82,3.91,S,Clayton Kershaw,Strikeout,R
FF,0.238,3.311,Ball,36,gid_2016_09_14_lanmlb_nyamlb_1,93.5,173.048,2350.446,1.43,11.68,B,Clayton Kershaw,Strikeout,R
FF,-0.811,3.091,Foul,36,gid_2016_09_14_lanmlb_nyamlb_1,93.8,176.43,2361.191,0.74,11.76,S,Clayton Kershaw,Strikeout,R
FF,-1.455,2.686,Ball,36,gid_2016_09_14_lanmlb_nyamlb_1,93.3,173.961,2538.004,1.35,12.71,B,Clayton Kershaw,Strikeout,R
SL,0.163,1.803,Foul,36,gid_2016_09_14_lanmlb_nyamlb_1,87.7,244.324,773.847,-3.69,1.73,S,Clayton Kershaw,Strikeout,R
SL,-0.431,1.366,Swinging Strike,36,gid_2016_09_14_lanmlb_nyamlb_1,88.6,236.282,791.442,-3.48,2.28,S,Clayton Kershaw,Strikeout,R
FF,0.172,3.417,Ball,1,gid_2016_09_19_sfnmlb_lanmlb_1,92.1,171.93,2513.286,1.79,12.58,B,Clayton Kershaw,Lineout,R
FF,-0.066,2.274,"In play, out(s)",1,gid_2016_09_19_sfnmlb_lanmlb_1,93.1,184.726,2553.862,-1.06,12.75,X,Clayton Kershaw,Lineout,R
FF,0.404,2.505,Called Strike,2,gid_2016_09_19_sfnmlb_lanmlb_1,93.6,166.596,2891.877,3.37,14.1,S,Clayton Kershaw,Groundout,R
FF,-0.063,2.871,Foul,2,gid_2016_09_19_sfnmlb_lanmlb_1,93.4,178.479,2490.997,0.33,12.51,S,Clayton Kershaw,Groundout,R
SL,-0.215,3.532,"In play, out(s)",2,gid_2016_09_19_sfnmlb_lanmlb_1,90.1,229.577,1177.399,-4.63,3.9,X,Clayton Kershaw,Groundout,R
CU,1.166,2.08,Ball,3,gid_2016_09_19_sfnmlb_lanmlb_1,73.1,335.147,1132.086,-3.06,-6.68,B,Clayton Kershaw,Lineout,R
FF,-0.338,1.446,Ball,3,gid_2016_09_19_sfnmlb_lanmlb_1,93.8,180.249,2512.438,-0.05,12.51,B,Clayton Kershaw,Lineout,R
FF,0.065,2.149,"In play, out(s)",3,gid_2016_09_19_sfnmlb_lanmlb_1,91.7,180.798,1998.544,-0.14,10.1,X,Clayton Kershaw,Lineout,R
FF,-0.218,2.991,Foul,7,gid_2016_09_19_sfnmlb_lanmlb_1,91.7,175.885,2564.819,0.94,13,S,Clayton Kershaw,Pop Out,R
CU,1.108,1.511,Ball,7,gid_2016_09_19_sfnmlb_lanmlb_1,73.3,0.058,907.953,0.01,-5.92,B,Clayton Kershaw,Pop Out,R
FF,-0.629,3.42,Swinging Strike,7,gid_2016_09_19_sfnmlb_lanmlb_1,92.7,175.696,2276.593,0.86,11.33,S,Clayton Kershaw,Pop Out,R
FF,1.077,2.212,Ball,7,gid_2016_09_19_sfnmlb_lanmlb_1,94.3,183.22,2838.726,-0.79,14.08,B,Clayton Kershaw,Pop Out,R
SL,-0.544,1.801,Foul,7,gid_2016_09_19_sfnmlb_lanmlb_1,90.9,190.938,1518.965,-1.47,7.58,S,Clayton Kershaw,Pop Out,R
FF,0.045,3.14,"In play, out(s)",7,gid_2016_09_19_sfnmlb_lanmlb_1,93.7,172.111,2442.699,1.67,12.03,X,Clayton Kershaw,Pop Out,R
FF,0.118,3.75,Ball,8,gid_2016_09_19_sfnmlb_lanmlb_1,94.2,173.145,2491.819,1.48,12.26,B,Clayton Kershaw,Flyout,R
SL,-0.336,1.925,Foul,8,gid_2016_09_19_sfnmlb_lanmlb_1,87.5,242.377,844.273,-3.95,2.02,S,Clayton Kershaw,Flyout,R
SL,-0.531,2.552,Foul,8,gid_2016_09_19_sfnmlb_lanmlb_1,86.2,256.377,559.527,-2.94,0.67,S,Clayton Kershaw,Flyout,R
CU,0.161,2.598,"In play, out(s)",8,gid_2016_09_19_sfnmlb_lanmlb_1,72.9,353.557,1570.078,-1.13,-10.07,X,Clayton Kershaw,Flyout,R
FF,-0.573,2.955,"In play, no out",9,gid_2016_09_19_sfnmlb_lanmlb_1,94.1,175.264,2697.886,1.11,13.39,X,Clayton Kershaw,Single,L
FF,0.864,2.537,Ball,10,gid_2016_09_19_sfnmlb_lanmlb_1,94.3,177.043,3206.131,0.82,15.88,B,Clayton Kershaw,Strikeout,L
FF,1.405,3.748,Ball,10,gid_2016_09_19_sfnmlb_lanmlb_1,93.3,181.578,2358.806,-0.33,11.75,B,Clayton Kershaw,Strikeout,L
FF,0.75,3.212,Swinging Strike,10,gid_2016_09_19_sfnmlb_lanmlb_1,94.5,181.557,3024.963,-0.41,15.08,S,Clayton Kershaw,Strikeout,L
FF,0.6,2.871,Foul,10,gid_2016_09_19_sfnmlb_lanmlb_1,93.2,183.088,2754.045,-0.74,13.74,S,Clayton Kershaw,Strikeout,L
FF,-0.279,2.867,Swinging Strike,10,gid_2016_09_19_sfnmlb_lanmlb_1,94.2,187.082,2454.525,-1.51,12.12,S,Clayton Kershaw,Strikeout,L
FF,0.28,3.132,Called Strike,16,gid_2016_09_19_sfnmlb_lanmlb_1,93.9,184.252,2605.711,-0.97,13.01,S,Clayton Kershaw,Strikeout,R
SL,-0.054,2.096,Called Strike,16,gid_2016_09_19_sfnmlb_lanmlb_1,86.6,225.319,1243.356,-4.7,4.6,S,Clayton Kershaw,Strikeout,R
SL,0.488,1.238,Ball,16,gid_2016_09_19_sfnmlb_lanmlb_1,88.6,219.762,1463.204,-4.94,5.89,B,Clayton Kershaw,Strikeout,R
CU,0.189,2.377,Foul,16,gid_2016_09_19_sfnmlb_lanmlb_1,72.9,347.938,1348.44,-1.81,-8.53,S,Clayton Kershaw,Strikeout,R
FF,-0.247,2.477,Called Strike,16,gid_2016_09_19_sfnmlb_lanmlb_1,94.2,178.631,3177.28,0.38,15.7,S,Clayton Kershaw,Strikeout,R
FF,0.037,2.757,Foul,17,gid_2016_09_19_sfnmlb_lanmlb_1,94.7,172.857,3363.585,2.08,16.54,S,Clayton Kershaw,Pop Out,R
CU,0.972,2.516,Called Strike,17,gid_2016_09_19_sfnmlb_lanmlb_1,73.2,340,1156.092,-2.53,-7.02,S,Clayton Kershaw,Pop Out,R
SL,0.373,3.328,Foul,17,gid_2016_09_19_sfnmlb_lanmlb_1,88.5,224.229,1382.98,-5.05,5.15,S,Clayton Kershaw,Pop Out,R
SL,-1.388,3.039,"In play, out(s)",17,gid_2016_09_19_sfnmlb_lanmlb_1,86.8,266.785,863.976,-4.6,0.21,X,Clayton Kershaw,Pop Out,R
SL,-0.28,3.509,Called Strike,18,gid_2016_09_19_sfnmlb_lanmlb_1,89.1,211.91,1093.985,-3.01,4.8,S,Clayton Kershaw,Single,R
CU,0.147,2.673,"In play, no out",18,gid_2016_09_19_sfnmlb_lanmlb_1,73.3,348.769,1682.92,-2.13,-10.8,X,Clayton Kershaw,Single,R
FF,0.536,3.182,Called Strike,19,gid_2016_09_19_sfnmlb_lanmlb_1,93.5,184.083,3505.151,-1.26,17.56,S,Clayton Kershaw,Groundout,R
CU,0.137,2.13,Swinging Strike,19,gid_2016_09_19_sfnmlb_lanmlb_1,73.2,348.243,1897.497,-2.53,-12.2,S,Clayton Kershaw,Groundout,R
SL,-0.467,3.196,Foul,19,gid_2016_09_19_sfnmlb_lanmlb_1,85.7,281.215,1039.987,-5.53,-1.14,S,Clayton Kershaw,Groundout,R
SL,0.895,-0.344,Ball,19,gid_2016_09_19_sfnmlb_lanmlb_1,89.4,193.767,1693.496,-2.13,8.65,B,Clayton Kershaw,Groundout,R
FF,-0.587,2.465,"In play, out(s)",19,gid_2016_09_19_sfnmlb_lanmlb_1,94.2,179.066,2747.255,0.23,13.79,X,Clayton Kershaw,Groundout,R
FF,0.262,1.21,Ball,23,gid_2016_09_19_sfnmlb_lanmlb_1,93.1,180.387,3063.135,-0.1,15.42,B,Clayton Kershaw,Single,R
FF,-0.101,1.449,Ball,23,gid_2016_09_19_sfnmlb_lanmlb_1,93.2,181.67,2941.908,-0.44,14.87,B,Clayton Kershaw,Single,R
SL,-0.851,0.91,Swinging Strike,23,gid_2016_09_19_sfnmlb_lanmlb_1,88,210.313,1432.63,-3.86,6.56,S,Clayton Kershaw,Single,R
SL,0.316,2.605,Foul,23,gid_2016_09_19_sfnmlb_lanmlb_1,84.3,201.315,911.246,-1.83,4.64,S,Clayton Kershaw,Single,R
CU,0.03,1.986,Foul,23,gid_2016_09_19_sfnmlb_lanmlb_1,72.5,0.443,1528.262,0.08,-10,S,Clayton Kershaw,Single,R
FF,-0.89,2.922,"In play, no out",23,gid_2016_09_19_sfnmlb_lanmlb_1,93.6,177.112,2309.438,0.58,11.53,X,Clayton Kershaw,Single,R
FF,0.253,2.373,Called Strike,24,gid_2016_09_19_sfnmlb_lanmlb_1,93.7,182.4,3289.558,-0.7,16.62,S,Clayton Kershaw,Grounded Into DP,R
CU,0.245,0.405,Ball In Dirt,24,gid_2016_09_19_sfnmlb_lanmlb_1,73.2,349.568,1360.87,-1.6,-8.78,B,Clayton Kershaw,Grounded Into DP,R
FF,-1.293,2.58,Foul,24,gid_2016_09_19_sfnmlb_lanmlb_1,94.5,179.948,2016.212,0.01,9.95,S,Clayton Kershaw,Grounded Into DP,R
SL,-0.715,0.411,Ball In Dirt,24,gid_2016_09_19_sfnmlb_lanmlb_1,89.5,194.532,1069.294,-1.39,5.32,B,Clayton Kershaw,Grounded Into DP,R
FF,1.125,2.589,Foul,24,gid_2016_09_19_sfnmlb_lanmlb_1,94.9,177.66,3006.468,0.61,14.99,S,Clayton Kershaw,Grounded Into DP,R
SL,0.568,4.615,Ball,24,gid_2016_09_19_sfnmlb_lanmlb_1,86.5,193.962,959.283,-1.25,4.97,B,Clayton Kershaw,Grounded Into DP,R
FF,0.047,2.678,"In play, out(s)",24,gid_2016_09_19_sfnmlb_lanmlb_1,93.9,179.056,2810.959,0.23,14.05,X,Clayton Kershaw,Grounded Into DP,R
SL,-0.979,3.119,Called Strike,25,gid_2016_09_19_sfnmlb_lanmlb_1,86.6,215.872,608.314,-1.92,2.62,S,Clayton Kershaw,Walk,R
SL,-0.514,0.933,Ball,25,gid_2016_09_19_sfnmlb_lanmlb_1,89.5,205.31,1062.522,-2.36,4.95,B,Clayton Kershaw,Walk,R
FF,-1.495,3.077,Ball,25,gid_2016_09_19_sfnmlb_lanmlb_1,93.4,168.252,2365.881,2.41,11.56,B,Clayton Kershaw,Walk,R
SL,0.068,3.505,Ball,25,gid_2016_09_19_sfnmlb_lanmlb_1,87.7,213.37,1182.676,-3.46,5.21,B,Clayton Kershaw,Walk,R
FF,0.173,3.137,Called Strike,25,gid_2016_09_19_sfnmlb_lanmlb_1,93.1,177.303,2368.67,0.56,11.76,S,Clayton Kershaw,Walk,R
SL,0.036,0.723,Ball,25,gid_2016_09_19_sfnmlb_lanmlb_1,88.4,204.961,1394.239,-3.15,6.72,B,Clayton Kershaw,Walk,R
FF,-1.119,2.56,Ball,26,gid_2016_09_19_sfnmlb_lanmlb_1,94.3,178.849,2692.015,0.27,13.28,B,Clayton Kershaw,Strikeout,L
FF,-0.567,1.798,Called Strike,26,gid_2016_09_19_sfnmlb_lanmlb_1,93.7,180.057,2694.53,-0.01,13.44,S,Clayton Kershaw,Strikeout,L
SL,-0.482,1.351,Foul,26,gid_2016_09_19_sfnmlb_lanmlb_1,89.5,216.688,1415.135,-4.4,5.87,S,Clayton Kershaw,Strikeout,L
SL,0.617,3.639,Swinging Strike,26,gid_2016_09_19_sfnmlb_lanmlb_1,89.9,188.75,1692.867,-1.34,8.66,S,Clayton Kershaw,Strikeout,L
FF,0.062,4.811,Ball,30,gid_2016_09_19_sfnmlb_lanmlb_1,91.1,181.728,2497.513,-0.39,12.72,B,Clayton Kershaw,Pop Out,L
FF,0.229,2.624,Swinging Strike,30,gid_2016_09_19_sfnmlb_lanmlb_1,91.5,184.08,3068.226,-1.13,15.75,S,Clayton Kershaw,Pop Out,L
FF,0.046,3.341,"In play, out(s)",30,gid_2016_09_19_sfnmlb_lanmlb_1,92,179.454,2769.767,0.13,13.95,X,Clayton Kershaw,Pop Out,L
SL,0.302,0.932,Ball,31,gid_2016_09_19_sfnmlb_lanmlb_1,89.4,214.915,1560.459,-4.69,6.67,B,Clayton Kershaw,Strikeout,R
FF,0.314,3.455,Foul,31,gid_2016_09_19_sfnmlb_lanmlb_1,92.7,177.842,2477.322,0.47,12.37,S,Clayton Kershaw,Strikeout,R
SL,0.183,2.223,Foul,31,gid_2016_09_19_sfnmlb_lanmlb_1,89,212.101,1761.276,-4.95,7.85,S,Clayton Kershaw,Strikeout,R
FF,-0.337,3.15,Foul,31,gid_2016_09_19_sfnmlb_lanmlb_1,93.5,175.371,2327.609,0.94,11.55,S,Clayton Kershaw,Strikeout,R
CU,0.67,2.63,Swinging Strike,31,gid_2016_09_19_sfnmlb_lanmlb_1,72.8,348.228,1538.038,-2.03,-9.79,S,Clayton Kershaw,Strikeout,R
FF,-1.675,1.993,Ball,32,gid_2016_09_19_sfnmlb_lanmlb_1,93.3,175.502,2750.081,1.08,13.69,B,Clayton Kershaw,Strikeout,R
SL,0.18,2.365,Called Strike,32,gid_2016_09_19_sfnmlb_lanmlb_1,86.7,218.535,827.279,-2.76,3.43,S,Clayton Kershaw,Strikeout,R
