pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel,Pitcher,Swing,Miss
FF,2020-08-08,90.5,1.48238054998464,6.14556925640155,Wilmer Flores,527038,477132,strikeout,swinging_strike,NA,NA,NA,NA,14,Wilmer Flores strikes out swinging.,R,R,L,LAD,SF,S,2,null,1,2,2020,-0.300595200113704,1.63796712000228,0.16,1.13,NA,NA,NA,2,3,Top,NA,NA,NA,NA,605131,NA,null,-2.66649800630609,-131.52606277915,-10.0617516450251,-2.93644813007844,27.4657719250706,-11.237343150298,3.19,1.61,NA,NA,NA,90.489,2542,6.31674172300869,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.48238054998464,null,null,0.00,1,0,0,null,20,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,NA,Kershaw,1,1
CU,2020-08-08,74.1,1.24673479333744,6.29342456130952,Wilmer Flores,527038,477132,null,ball,NA,NA,NA,NA,14,null,R,R,L,LAD,SF,B,null,null,0,2,2020,-0.505486066833245,-1.25711939354735,0.61,0.52,NA,NA,NA,2,3,Top,NA,NA,NA,NA,605131,NA,null,-0.414398904634819,-107.969445324454,-2.31622387171525,-3.85647944913982,20.115729149902698,-41.7540482503492,2.88,1.49,NA,NA,NA,74.101,2382,6.37600227694054,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.24673479333744,null,null,null,null,null,null,null,20,3,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,NA,Kershaw,0,0
FF,2020-08-08,89.9,1.51858275080452,6.16529408336762,Wilmer Flores,527038,477132,null,foul,NA,NA,NA,NA,7,null,R,R,L,LAD,SF,S,null,null,0,1,2020,-0.00746347101262843,1.49963085552025,-0.69,2.07,NA,NA,NA,2,3,Top,NA,NA,NA,NA,605131,NA,null,-5.45309009709414,-130.751143327057,-7.33472394879934,1.06325606699464,27.5540818486818,-13.6082514207049,3.19,1.61,178,68.5,58,89.738,2373,6.21553964161211,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.51858275080452,null,null,null,null,null,null,null,20,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shift,Standard,0,Kershaw,1,0
FF,2020-08-08,90.4,1.59222672238961,6.21570364833411,Wilmer Flores,527038,477132,null,called_strike,NA,NA,NA,NA,6,null,R,R,L,LAD,SF,S,null,null,0,0,2020,0.16195092298264,1.52651083131475,0.66,2.21,NA,NA,NA,2,3,Top,NA,NA,NA,NA,605131,NA,null,-2.65394286366215,-131.448401442402,-7.24937509936975,2.4464131409944,28.251408818801,-13.1438220341734,3,1.55,NA,NA,NA,90.078,2388,6.16366014848094,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.59222672238961,null,null,null,null,null,null,null,20,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shift,Standard,NA,Kershaw,0,0
SL,2020-08-08,86.4,1.57320346584957,6.24835254415809,Evan Longoria,446334,477132,strikeout,called_strike,NA,NA,NA,NA,14,Evan Longoria called out on strikes.,R,R,L,LAD,SF,S,2,null,0,2,2020,-0.448382352242813,0.5348321183899,0.49,1.48,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-1.64558770454224,-125.759503762373,-6.1940705719369,-4.42444863129051,25.5426861984161,-25.4527527910357,3.73,1.73,NA,NA,NA,85.866,2603,5.9334982975536,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.57320346584957,null,null,0.00,1,0,0,null,19,3,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,NA,Kershaw,0,0
FF,2020-08-08,91.5,1.47597515638553,6.19562542481729,Evan Longoria,446334,477132,null,foul,NA,NA,NA,NA,9,null,R,R,L,LAD,SF,S,null,null,0,1,2020,-0.0846831565599525,1.68395445526771,0.64,2.31,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-1.92476290029333,-133.131996140923,-7.57509537648011,-0.624477692010526,26.8108767293679,-10.723581596456,3.69,1.76,190,78,64,91.571,2548,6.19967407134146,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.47597515638553,null,null,null,null,null,null,null,19,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shift,Standard,0,Kershaw,1,0
SL,2020-08-08,88.9,1.64398357943316,6.24078383654712,Evan Longoria,446334,477132,null,called_strike,NA,NA,NA,NA,14,null,R,R,L,LAD,SF,S,null,null,0,0,2020,-0.459316611846546,0.689540862239905,0.25,1.45,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-2.44792124106837,-129.320474868949,-7.11127390152178,-4.68259090288608,25.8269704540005,-23.1909374470635,3.66,1.64,NA,NA,NA,88.422,2677,5.91436188377124,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.64398357943316,null,null,null,null,null,null,null,19,1,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,NA,Kershaw,0,0
FF,2020-08-08,92.5,1.4813747614319,6.14293441366024,Mike Yastrzemski,573262,477132,home_run,hit_into_play_score,NA,NA,NA,NA,5,Mike Yastrzemski homers (4) on a fly ball to right field.,R,L,L,LAD,SF,X,null,fly_ball,2,2,2020,-0.100917622580368,1.52370657023154,0.16,2.56,NA,NA,NA,1,3,Top,228.14,61.18,NA,NA,605131,NA,null,-3.15050662973485,-134.586851271398,-6.67362763672473,-0.578853712975737,27.844574553071,-12.4028517013922,3.33,1.53,382,105.1,40,92.532,2562,6.20948441172335,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.4813747614319,0.447,0.870,2.00,1,0,3,6,18,7,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,1,Kershaw,1,0
CU,2020-08-08,75,1.15552730542768,6.26080757332619,Mike Yastrzemski,573262,477132,null,foul,NA,NA,NA,NA,9,null,R,L,L,LAD,SF,S,null,null,2,2,2020,-0.448705104902926,-1.23249983331929,0.57,1.65,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-0.423987468735977,-109.205778803645,-0.176898822386182,-3.49960794316429,20.1602748308106,-42.1932731025025,3.33,1.53,13,73.4,-8,74.404,2401,5.92138715087864,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.15552730542768,null,null,null,null,null,null,null,18,6,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard,0,Kershaw,1,0
FF,2020-08-08,91.5,1.64245718198295,6.09346075041326,Mike Yastrzemski,573262,477132,null,ball,NA,NA,NA,NA,14,null,R,L,L,LAD,SF,B,null,null,1,2,2020,-0.0942108928332824,1.65255463228445,1.03,2.19,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-1.34047180289376,-133.133335417483,-7.54376774305219,-0.831061172175224,28.7068049895468,-11.1110012540379,3.15,1.37,NA,NA,NA,91.657,2548,6.39939263186605,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.64245718198295,null,null,null,null,null,null,null,18,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,NA,Kershaw,0,0
SL,2020-08-08,87.1,1.58004192356084,6.26777388040764,Mike Yastrzemski,573262,477132,null,foul,NA,NA,NA,NA,13,null,R,L,L,LAD,SF,S,null,null,1,2,2020,-0.620368650545692,0.577435587802301,-0.62,0.96,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-4.0098618534751,-126.707491512989,-7.79824823922838,-6.00137674171455,23.1897378506598,-24.6542489497614,3.33,1.53,2,70.2,-45,87.22,2657,6.14907520881419,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.58004192356084,null,null,null,null,null,null,null,18,4,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,0,Kershaw,1,0
FF,2020-08-08,92.7,1.50162564607803,6.14490238151411,Mike Yastrzemski,573262,477132,null,foul,NA,NA,NA,NA,5,null,R,L,L,LAD,SF,S,null,null,1,1,2020,-0.0466365451599714,1.5759911815061,0.09,2.27,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-3.50015854911678,-134.9305194413,-7.56906680991096,0.144752708617738,27.637376767083,-11.4734125772412,3.33,1.53,213,71.8,41,92.647,2591,6.11046958272803,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.50162564607803,null,null,null,null,null,null,null,18,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,0,Kershaw,1,0
SL,2020-08-08,88.3,1.70957036429596,6.172450048196,Mike Yastrzemski,573262,477132,null,called_strike,NA,NA,NA,NA,14,null,R,L,L,LAD,SF,S,null,null,1,0,2020,-0.052628258748747,0.931007393571224,0.94,2.15,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-1.7708517224296,-128.650331045375,-5.69702866043887,-0.249657230412503,24.5856119928092,-20.8787353081884,3.4,1.51,NA,NA,NA,88.547,2782,6.19878709542192,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.70957036429596,null,null,null,null,null,null,null,18,2,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,NA,Kershaw,0,0
SL,2020-08-08,88,1.63496334575614,6.19397731994254,Mike Yastrzemski,573262,477132,null,ball,NA,NA,NA,NA,14,null,R,L,L,LAD,SF,B,null,null,0,0,2020,-0.438435292616794,0.437715584134181,0.06,0.56,NA,NA,NA,1,3,Top,NA,NA,NA,NA,605131,NA,null,-2.89688077906208,-128.09442401679,-8.50079333476463,-4.30629188872523,24.3402494647486,-25.8988253076011,3.44,1.42,NA,NA,NA,88.149,2648,6.18572370856925,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.63496334575614,null,null,null,null,null,null,null,18,1,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,NA,Kershaw,0,0
CU,2020-08-08,73.8,1.07471387934203,6.38973546942564,Donovan Solano,456781,477132,field_out,hit_into_play,NA,NA,NA,NA,4,"Donovan Solano grounds out, shortstop Chris Taylor to first baseman Max Muncy.",R,R,L,LAD,SF,X,6,ground_ball,0,1,2020,-0.58874655095378,-1.2566562194747,-0.36,2.47,NA,NA,NA,0,3,Top,98.56,140.83,NA,NA,605131,NA,null,-1.86694383051338,-107.443460876448,1.47570812137846,-4.21368993138634,19.2863176006955,-42.3706670958268,3.03,1.46,81,91.4,5,72.848,2552,5.62098062806836,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.07471387934203,0.511,0.490,0.00,1,0,0,4,17,2,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,0,Kershaw,1,0
SL,2020-08-08,88.7,1.53649305677905,6.22401297476313,Donovan Solano,456781,477132,null,called_strike,NA,NA,NA,NA,9,null,R,R,L,LAD,SF,S,null,null,0,0,2020,-0.0664847066648727,1.10188916074076,0.48,1.8,NA,NA,NA,0,3,Top,NA,NA,NA,NA,605131,NA,null,-2.43670639104386,-129.042000397487,-7.09949648113795,-0.267379221044515,25.3602676316207,-18.6114759456897,2.92,1.39,NA,NA,NA,88.847,2692,6.26976440268426,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.53649305677905,null,null,null,null,null,null,null,17,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,NA,Kershaw,0,0
FF,2020-08-08,92.2,1.48571411495848,6.18494014509312,Austin Slater,596103,477132,home_run,hit_into_play_score,NA,NA,NA,NA,3,Austin Slater homers (1) on a fly ball to center field.,R,R,L,LAD,SF,X,null,fly_ball,2,2,2020,-0.105765479932047,1.5837467408548,0.49,3.02,NA,NA,NA,0,3,Top,137.31,30.41,NA,NA,605131,NA,null,-2.30618606848551,-134.263174163265,-5.67331760023035,-0.802336122279268,27.9751161734779,-11.9817748914359,3.4,1.65,399,100.4,30,92.089,2469,6.09857111120836,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.48571411495848,0.639,1.188,2.00,1,0,3,6,16,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1,Kershaw,1,0
SL,2020-08-08,89,1.43987393356845,6.2433844329982,Austin Slater,596103,477132,null,foul,NA,NA,NA,NA,7,null,R,R,L,LAD,SF,S,null,null,2,2,2020,-0.626520633098931,0.403638584979751,-0.48,1.7,NA,NA,NA,0,3,Top,NA,NA,NA,NA,605131,NA,null,-3.40268546410242,-129.669855981173,-6.06582359717156,-6.54159200596667,23.1053780034784,-26.6631743129838,3.4,1.65,NA,NA,NA,89.706,2649,6.32531863666483,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.43987393356845,null,null,null,null,null,null,null,16,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA,Kershaw,1,0
FF,2020-08-08,91.7,1.55460321925538,6.10567063875309,Austin Slater,596103,477132,null,ball,NA,NA,NA,NA,14,null,R,R,L,LAD,SF,B,null,null,1,2,2020,0.224822697107999,1.61550680956438,1.59,1.21,NA,NA,NA,0,3,Top,NA,NA,NA,NA,605131,NA,null,-0.384371841161314,-133.334521224952,-9.99182383760178,2.77291559094596,26.7190497196233,-10.9983473982674,3.27,1.78,NA,NA,NA,91.664,2508,6.15788095095708,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.55460321925538,null,null,null,null,null,null,null,16,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Kershaw,0,0
CU,2020-08-08,75.3,1.20797149049255,6.37045704775546,Austin Slater,596103,477132,null,foul,NA,NA,NA,NA,5,null,R,R,L,LAD,SF,S,null,null,1,2,2020,-0.505642804916605,-1.33256494969566,0.16,2.21,NA,NA,NA,0,3,Top,NA,NA,NA,NA,605131,NA,null,-1.26580498351292,-109.573611365402,0.923733922126981,-3.79814994026671,21.2730108825084,-43.2454926987675,3.4,1.65,NA,NA,NA,74.655,2630,6.03642369456047,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.20797149049255,null,null,null,null,null,null,null,16,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Kershaw,1,0
FF,2020-08-08,91.5,1.50202199306416,6.3284460843201,Austin Slater,596103,477132,null,ball,NA,NA,NA,NA,11,null,R,R,L,LAD,SF,B,null,null,0,2,2020,-0.347710484645032,1.51826270703593,-0.4,5.09,NA,NA,NA,0,3,Top,NA,NA,NA,NA,605131,NA,null,-4.03851472993076,-133.22558197779,-0.492731392590928,-3.20693621893561,30.2391463141556,-14.2814744128796,3.38,1.69,NA,NA,NA,90.978,2545,6.06718163993299,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.50202199306416,null,null,null,null,null,null,null,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA,Kershaw,0,0
SL,2020-08-08,87.4,1.55111674137729,6.35645667149187,Austin Slater,596103,477132,null,called_strike,NA,NA,NA,NA,13,null,R,R,L,LAD,SF,S,null,null,0,1,2020,-0.410492777795444,0.392919542316933,-0.63,1.48,NA,NA,NA,0,3,Top,NA,NA,NA,NA,605131,NA,null,-4.36674854857407,-127.144314051225,-6.3567525077641,-3.54278341551983,26.3804202254289,-26.7987585974908,3.23,1.6,NA,NA,NA,86.562,2666,5.79620028540249,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.55111674137729,null,null,null,null,null,null,null,16,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
FF,2020-08-08,90.9,1.5512478818619,6.20361225705083,Austin Slater,596103,477132,null,called_strike,NA,NA,NA,NA,4,null,R,R,L,LAD,SF,S,null,null,0,0,2020,-0.268721264713403,1.71850260319144,-0.81,2.64,NA,NA,NA,0,3,Top,NA,NA,NA,NA,605131,NA,null,-5.31558020715305,-132.021595552724,-6.58674701196349,-1.83867670380772,31.6598472859669,-10.9045592847131,3.15,1.78,NA,NA,NA,89.896,2539,6.06768333726692,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.5512478818619,null,null,null,null,null,null,null,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
FF,2020-08-08,91.5,1.43994930121361,6.16541344743657,Mauricio Dubon,643289,477132,field_out,hit_into_play,NA,NA,NA,NA,8,"Mauricio Dubon grounds out, shortstop Chris Taylor to first baseman Max Muncy.",R,R,L,LAD,SF,X,6,ground_ball,1,2,2020,-0.287711782236473,1.56034329145191,0.21,1.85,NA,NA,NA,2,2,Top,114.43,168.2,NA,NA,605131,NA,null,-2.48280207951008,-133.00146776683,-8.38457280688216,-2.89747535007304,28.0034894923062,-12.063474504076,3.26,1.53,21,96.3,-4,91.736,2565,6.44889246396047,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.43994930121361,0.273,0.246,0.00,1,0,0,2,12,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,0,Kershaw,1,0
CU,2020-08-08,73.8,1.10407614305773,6.40409092380445,Mauricio Dubon,643289,477132,null,foul,NA,NA,NA,NA,6,null,R,R,L,LAD,SF,S,null,null,1,2,2020,-0.354803758593819,-1.35472937038959,0.31,2.4,NA,NA,NA,2,2,Top,NA,NA,NA,NA,605131,NA,null,-0.990180294044914,-107.492884004072,1.48016037208823,-2.57148845900798,19.0383090563371,-43.1429517806801,3.26,1.53,NA,NA,NA,73.654,2448,6.17508385583385,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.10407614305773,null,null,null,null,null,null,null,12,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,1,0
FF,2020-08-08,91,1.53393788883782,6.19141181845879,Mauricio Dubon,643289,477132,null,foul,NA,NA,NA,NA,1,null,R,R,L,LAD,SF,S,null,null,1,1,2020,-0.332858846608316,1.42983458123328,-0.66,2.91,NA,NA,NA,2,2,Top,NA,NA,NA,NA,605131,NA,null,-4.78835160202223,-132.404476004533,-5.38187777009058,-2.90006103944234,28.1225483707728,-14.4019341182184,3.26,1.53,10,86.6,-19,90.849,2492,6.19253864292138,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.53393788883782,null,null,null,null,null,null,null,12,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,0,Kershaw,1,0
CU,2020-08-08,74.8,1.14340021167131,6.3556253927042,Mauricio Dubon,643289,477132,null,ball,NA,NA,NA,NA,14,null,R,R,L,LAD,SF,B,null,null,0,1,2020,-0.31913868390733,-1.28795587182286,0.85,0.42,NA,NA,NA,2,2,Top,NA,NA,NA,NA,605131,NA,null,-0.0444062583822398,-108.920514108534,-2.79281205435881,-2.52882320993444,19.5397814875449,-42.1291504327463,3.26,1.53,NA,NA,NA,75.106,2336,6.5242411861553,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.14340021167131,null,null,null,null,null,null,null,12,2,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
FF,2020-08-08,91.6,1.49013786934824,6.22157233337827,Mauricio Dubon,643289,477132,null,called_strike,NA,NA,NA,NA,4,null,R,R,L,LAD,SF,S,null,null,0,0,2020,-0.0350278424377883,1.57673875690476,-0.76,2.16,NA,NA,NA,2,2,Top,NA,NA,NA,NA,605131,NA,null,-5.58845068029718,-133.246519517136,-7.79022402196642,0.71782926068971,27.1062574926646,-11.8991697481094,3.26,1.53,NA,NA,NA,91.474,2485,6.11164108062925,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.49013786934824,null,null,null,null,null,null,null,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
CU,2020-08-08,74.7,1.0690788109248,6.38190328311096,Chadwick Tromp,644433,477132,strikeout,swinging_strike_blocked,NA,NA,NA,NA,14,Chadwick Tromp strikes out swinging.,R,R,L,LAD,SF,S,2,null,1,2,2020,-0.348573956944114,-1.36096754531612,0.55,0.88,NA,NA,NA,1,2,Top,NA,NA,NA,NA,605131,NA,null,-0.446766280545041,-108.824559187791,-1.72473191068372,-2.67759242609202,20.0474514174247,-42.8563729534131,3.26,1.48,NA,NA,NA,74.3,2565,6.04105230256997,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.0690788109248,null,null,0.00,1,0,0,null,11,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,1,1
SL,2020-08-08,87.1,1.58960447400673,6.25188598580112,Chadwick Tromp,644433,477132,null,swinging_strike,NA,NA,NA,NA,13,null,R,R,L,LAD,SF,S,null,null,1,1,2020,-0.599736434254823,0.165718229372158,-0.33,1.06,NA,NA,NA,1,2,Top,NA,NA,NA,NA,605131,NA,null,-3.36299475961306,-126.871933531076,-6.69164425154262,-5.9455214542914,22.527744730601,-29.3557865065806,3.26,1.48,NA,NA,NA,86.921,2700,5.82522168587299,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.58960447400673,null,null,null,null,null,null,null,11,3,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,1,1
SL,2020-08-08,88,1.59441245505248,6.26287481549288,Chadwick Tromp,644433,477132,null,ball,NA,NA,NA,NA,13,null,R,R,L,LAD,SF,B,null,null,0,1,2020,-0.622693791954416,0.464291919665722,-0.28,0.92,NA,NA,NA,1,2,Top,NA,NA,NA,NA,605131,NA,null,-3.25469010820417,-128.041480034701,-7.87374365534819,-6.33991253920651,22.8507640700617,-25.7846680322695,3.26,1.48,NA,NA,NA,88.178,2647,6.10290179241489,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.59441245505248,null,null,null,null,null,null,null,11,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
FF,2020-08-08,91,1.46823068154045,6.21978520430209,Chadwick Tromp,644433,477132,null,called_strike,NA,NA,NA,NA,5,null,R,R,L,LAD,SF,S,null,null,0,0,2020,0.0835831677062188,1.56517931349488,0.26,2.38,NA,NA,NA,1,2,Top,NA,NA,NA,NA,605131,NA,null,-3.21533433908699,-132.369884778248,-7.09294211834299,1.64373619750392,27.0704309070003,-12.4569125309431,3.26,1.48,NA,NA,NA,91.149,2425,6.30582008808458,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.46823068154045,null,null,null,null,null,null,null,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
FF,2020-08-08,91,1.50179656177755,6.27536775033926,Darin Ruf,573131,477132,field_out,hit_into_play,NA,NA,NA,NA,5,Darin Ruf lines out to center fielder Cody Bellinger.,R,R,L,LAD,SF,X,8,line_drive,0,0,2020,-0.126964361515422,1.4704868180064,-0.07,2.7,NA,NA,NA,0,2,Top,120.29,58.23,NA,NA,605131,NA,null,-3.66599620234578,-132.434148448703,-6.21548489469998,-0.756123016842607,26.8760095320735,-13.7330925036118,3.47,1.59,335,95,23,90.859,2434,6.08481928654422,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.50179656177755,0.284,0.350,0.00,1,0,0,3,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,0,Kershaw,1,0
SL,2020-08-08,87.4,1.20658657171965,6.21334694043543,Hunter Pence,452254,477132,field_out,hit_into_play,NA,NA,NA,NA,13,Hunter Pence pops out to second baseman Enrique Hernandez.,R,R,L,LAD,SF,X,4,popup,1,2,2020,-0.488916426805342,0.575081464297319,-0.98,1.88,456781,446334,527038,2,1,Top,145.21,120.63,NA,NA,605131,NA,null,-4.26159912646418,-127.297006061153,-5.54567607760527,-4.55007688342031,23.9159916518385,-25.0234312812808,3.55,1.63,197,64,30,87.814,2469,6.30942185912773,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.20658657171965,0.829,0.746,0.00,1,0,0,4,6,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0,Kershaw,1,0
FF,2020-08-08,92.2,1.34838808107035,6.22356608654326,Hunter Pence,452254,477132,null,foul,NA,NA,NA,NA,5,null,R,R,L,LAD,SF,S,null,null,1,1,2020,-0.0574286798025712,1.54224106310424,-0.27,2.23,456781,446334,527038,2,1,Top,NA,NA,NA,NA,605131,NA,null,-3.98926626820131,-134.099852806185,-7.67111633863801,0.165219274963375,28.8578379405263,-12.1021869133364,3.55,1.63,212,74.9,49,92.338,2396,6.38700517262849,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.34838808107035,null,null,null,null,null,null,null,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,0,Kershaw,1,0
FF,2020-08-08,92.4,1.21173597007149,6.18126463905215,Hunter Pence,452254,477132,null,called_strike,NA,NA,NA,NA,5,null,R,R,L,LAD,SF,S,null,null,1,0,2020,-0.065215770324435,1.7314781762947,0.22,2.1,456781,446334,527038,2,1,Top,NA,NA,NA,NA,605131,NA,null,-2.37123383289352,-134.400642596131,-8.3133747759375,-0.25909112340933,30.011815007883,-9.59127554436981,3.01,1.65,NA,NA,NA,92.158,2429,6.23569030605077,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.21173597007149,null,null,null,null,null,null,null,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
SL,2020-08-08,88.7,1.21986406556684,6.19978411481691,Hunter Pence,452254,477132,null,blocked_ball,NA,NA,NA,NA,13,null,R,R,L,LAD,SF,B,null,null,0,0,2020,-0.632504541625521,1.129119909166,-0.6,0.73,456781,446334,527038,2,1,Top,NA,NA,NA,NA,605131,NA,null,-3.12766660979829,-129.008408841188,-9.76515140889609,-6.56127395756934,23.4717893718944,-17.8437369195124,3.55,1.63,NA,NA,NA,89.331,2656,6.42595555205132,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.21986406556684,null,null,null,null,null,null,null,6,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
SL,2020-08-08,89.1,1.39503275869169,6.16651612676431,Wilmer Flores,527038,477132,walk,ball,NA,NA,NA,NA,14,Wilmer Flores walks.   Donovan Solano to 3rd.    Evan Longoria to 2nd.,R,R,L,LAD,SF,B,null,null,3,1,2020,0.212126355500052,0.978157782216435,1.9,0.89,NA,456781,446334,2,1,Top,NA,NA,NA,NA,605131,NA,null,0.784243105262674,-129.620704133444,-9.03434328488929,2.26259062413011,24.3664010502342,-19.5555137277384,3.03,1.62,NA,NA,NA,89.445,2501,6.29098350099157,631343,477132,605131,571970,571771,457759,621035,572041,641355,605141,1.39503275869169,null,null,0.70,1,0,0,null,5,5,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA,Kershaw,0,0
